"","CLUSTERID1","CLUSTERID2","DeltaMZ","MEH","Cosine","OtherScore","ComponentIndex"
"16587","11698","12069",-52.92,0,0.885984,0.679733,6
"16588","4377","6336",-56.015,0,0.622287,0.520458,6
"16589","8130","10884",-142.099,0,0.734878,0.586447,6
"16590","2096","8344",-505.623,0,0.64087,0.484038,6
"16591","4753","5142",-13.989,0,0.79391,0.597178,6
"16592","8491","10533",-102.03,0,0.758853,0.672969,6
"16593","8442","8932",-19.97,0,0.615749,0.41577,6
"16594","3696","4362",-16.227,0,0.831173,0.406828,6
"16595","2412","3933",-62.007,0,0.675419,0.41932,6
"16596","1143","2365",-30.01,0,0.787437,0.569902,6
"16597","3921","5343",-38.027,0,0.771596,0.584698,6
"16598","8850","9399",-21.995,0,0.765041,0.554231,6
"16599","3696","3860",-209.913,0,0.929203,0.658171,6
"16600","1141","2482",-38.014,0,0.972989,0.847831,6
"16601","2094","2925",-27.01,0,0.760236,0.584516,6
"16602","8037","10240",-101.022,0,0.806305,0.696891,6
"16603","522","7307",-199.658,0,0.696481,0.621805,6
"16604","11069","12590",88.0477,0,0.871252,0.707806,6
"16605","3859","3904",-4.481,0,0.950083,0.716446,6
"16606","3859","3901",-3.091,0,0.973395,0.760578,6
"16607","3859","3903",-4.01601,0,0.970907,0.772852,6
"16608","3859","3902",-3.72801,0,0.972178,0.792913,6
"16609","7370","12152",-337.11,0,0.764467,0.606628,6
"16610","5627","8801",-83.013,0,0.745207,0.415696,6
"16611","4708","8618",-432.431,0,0.825473,0.410545,6
"16612","12137","12141",-1.00104,0,0.954397,0.700776,6
"16613","4708","8342",-416.459,0,0.826614,0.408186,6
"16614","11434","12290",-146.057,0,0.634248,0.448741,6
"16615","5490","8420",-70.061,0,0.71094,0.531451,6
"16616","3888","4708",-21.359,0,0.839022,0.407032,6
"16617","3888","4709",-21.698,0,0.742929,0.463379,6
"16618","4708","8344",-417.461,0,0.821923,0.42716,6
"16619","3781","11149",-284.978,0,0.825242,0.572234,6
"16620","10557","10562",-1.00201,0,1,1,6
"16621","11446","12301",-146.059,0,0.628463,0.40269,6
"16622","2999","11127",-790.231,0,0.831094,0.510496,6
"16623","3927","11573",-337.969,0,0.62938,0.417357,6
"16624","10808","12711",-555.147,0,0.725647,0.472112,6
"16625","6997","7750",-19.977,0,0.885665,0.515408,6
"16626","7796","8505",-16.977,0,0.733694,0.431924,6
"16627","2415","4455",-71.515,0,0.873193,0.598895,6
"16628","8841","11846",-234.181,0,0.61719,0.486467,6
"16629","7751","8520",-19.024,0,0.723941,0.666608,6
"16630","9754","12065",-228.659,0,0.806765,0.490046,6
"16631","3696","4725",-257.021,0,0.600899,0.46286,6
"16632","11265","12697",-488.25,0,0.812019,0.594982,6
"16633","1827","7696",-171.116,0,0.666263,0.521237,6
"16634","8707","12210",-313.113,0,0.905785,0.772553,6
"16635","3809","12253",-460.088,0,0.788798,0.485072,6
"16636","6999","11846",-288.1,0,0.984239,0.852349,6
"16637","2929","9208",-186.068,0,0.619128,0.443721,6
"16638","3649","10180",-212.066,0,0.631257,0.409016,6
"16639","3081","5316",-69.01,0,0.971204,0.797296,6
"16640","4565","5315",-18.989,0,0.836768,0.66409,6
"16641","9896","12103",-223.068,0,0.857237,0.626879,6
"16642","2239","12069",-468.267,0,0.785684,0.721644,6
"16643","779","2925",-63.047,0,0.790399,0.7212,6
"16644","5316","9353",-114.037,0,0.973317,0.811814,6
"16645","2922","8888",-176.97,0,0.978923,0.8199,6
"16646","3901","5262",-37.41,0,0.744638,0.432547,6
"16647","5729","10563",-168.043,0,0.643837,0.538679,6
"16648","4709","10562",-635.156,0,0.739802,0.568492,6
"16649","5626","12586",-603.182,0,0.856528,0.515559,6
"16650","3904","10463",-637.132,0,0.892667,0.614912,6
"16651","3019","3840",-29.613,0,0.840383,0.630958,6
"16652","3019","3841",-30.014,0,0.828338,0.681052,6
"16653","7963","10838",-593.165,0,0.605247,0.413163,6
"16654","7273","7399",-2.98001,0,0.726302,0.556573,6
"16655","3019","8602",-485.038,0,0.869353,0.608738,6
"16656","10831","12436",165.997,0,0.930139,0.6344,6
"16657","2974","11258",-334.012,0,0.806351,0.485762,6
"16658","2976","11258",-333.009,0,0.733864,0.403194,6
"16659","7602","8801",-38.011,0,0.825211,0.457657,6
"16660","4228","6592",-68.021,0,0.890416,0.648132,6
"16661","6826","9769",-95.066,0,0.768603,0.402578,6
"16662","10240","10249",-1.00198,0,0.792145,0.674136,6
"16663","3597","12436",-540.198,0,0.811411,0.567205,6
"16664","4573","4878",-6.009,0,0.986741,0.887838,6
"16665","2513","3948",-56.026,0,0.71525,0.565969,6
"16666","11643","12024",-51.0959,0,0.765094,0.601699,6
"16667","2999","10464",-673.133,0,0.798907,0.536965,6
"16668","6840","9395",-78.002,0,0.873062,0.533647,6
"16669","2925","3889",-40.699,0,0.838961,0.599534,6
"16670","9208","12230",-305.098,0,0.966833,0.705832,6
"16671","8493","11730",-231.232,0,0.735646,0.537816,6
"16672","2469","2895",-14.972,0,0.647174,0.451784,6
"16673","8160","12770",-870.299,0,0.834446,0.610651,6
"16674","2923","3304",-18.001,0,0.638884,0.514934,6
"16675","3597","5315",-51.019,0,0.645274,0.470866,6
"16676","3710","9395",-162.03,0,0.84393,0.435842,6
"16677","4709","10530",-198.093,0,0.733263,0.573359,6
"16678","6820","8620",-45.912,0,0.803726,0.426643,6
"16679","8342","8583",-12.974,0,0.771171,0.57077,6
"16680","12223","12253",-10.004,0,0.639977,0.412852,6
"16681","3781","3879",-3.804,0,0.933354,0.542289,6
"16682","3781","3878",-3.26801,0,0.967175,0.77027,6
"16683","4533","10554",-206.054,0,0.750991,0.553196,6
"16684","3649","11127",-766.231,0,0.666398,0.43416,6
"16685","9654","10877",-76.016,0,0.823306,0.54467,6
"16686","7607","12137",-326.095,0,0.942537,0.699668,6
"16687","4235","11282",-296.031,0,0.938604,0.706107,6
"16688","2399","10562",-718.102,0,0.635402,0.422507,6
"16689","2398","10562",-718.103,0,0.77769,0.621716,6
"16690","5774","11127",-698.171,0,0.781711,0.496388,6
"16691","6586","12445",-458.162,0,0.717649,0.433723,6
"16692","2491","5316",-93.01,0,0.973785,0.78699,6
"16693","11469","11841",-39.993,0,0.87524,0.73489,6
"16694","3781","4474",-239.977,0,0.81568,0.56198,6
"16695","2398","8583",-512.041,0,0.747635,0.55621,6
"16696","7068","11846",-287.097,0,0.993693,0.937786,6
"16697","3294","3859",-21.536,0,0.776486,0.567415,6
"16698","9659","12066",-228.684,0,0.702258,0.519551,6
"16699","3876","9588",-171.944,0,0.690345,0.504668,6
"16700","6105","6336",-4.021,0,0.751751,0.529802,6
"16701","9274","12315",-328.073,0,0.826398,0.448597,6
"16702","10194","11983",-183.083,0,0.806397,0.52388,6
"16703","7696","8530",-21.982,0,0.810086,0.521433,6
"16704","2922","4710",-62.032,0,0.911891,0.793492,6
"16705","3876","10038",-189.954,0,0.660964,0.475681,6
"16706","10857","11290",-58.001,0,0.730281,0.524737,6
"16707","5267","10452",-600.126,0,0.612737,0.458375,6
"16708","7751","8983",-41.025,0,0.751787,0.547351,6
"16709","2094","4455",-80.975,0,0.774869,0.540777,6
"16710","10808","10822",-1.98602,0,0.705605,0.402149,6
"16711","2999","10466",-674.137,0,0.8754,0.731297,6
"16712","11092","11855",-99.066,0,0.653355,0.401,6
"16713","3934","8618",-450.097,0,0.847303,0.521473,6
"16714","7681","10806",162.129,0,0.629604,0.517983,6
"16715","4319","8910",-126.104,0,0.944248,0.703874,6
"16716","4836","6732",-51.944,0,0.790804,0.438031,6
"16717","2492","4520",-70.004,0,0.838952,0.541721,6
"16718","8160","8520",-12.029,0,0.84211,0.640559,6
"16719","10671","10843",-14.993,0,0.671398,0.476864,6
"16720","3781","10522",-223.008,0,0.824108,0.562587,6
"16721","1782","7221",-164.066,0,0.954172,0.721367,6
"16722","2468","2483",-1.00801,0,0.867097,0.63842,6
"16723","3933","10180",-199.622,0,0.760583,0.463043,6
"16724","9433","11812",-203.021,0,0.833996,0.589689,6
"16725","2489","5389",-96.018,0,0.667068,0.495612,6
"16726","7753","7990",-3.99503,0,0.750701,0.516855,6
"16727","10298","10857",-34.009,0,0.733505,0.564758,6
"16728","2925","3888",-40.248,0,0.829129,0.582168,6
"16729","4742","4875",-3.082,0,0.691076,0.522879,6
"16730","10180","10530",-16.978,0,0.641456,0.460691,6
"16731","2094","2095",-0.455002,0,0.924043,0.756673,6
"16732","4573","8888",-115.942,0,0.889912,0.693514,6
"16733","11294","11452",-22.053,0,0.711597,0.43953,6
"16734","8442","8534",-2.01099,0,0.750659,0.497208,6
"16735","9274","12760",-800.23,0,0.81203,0.595002,6
"16736","8975","10590",-85.045,0,0.675573,0.431887,6
"16737","9937","12075",-216.084,0,0.720195,0.460459,6
"16738","6550","11033",-190.062,0,0.642079,0.427184,6
"16739","4565","6167",-44.023,0,0.657464,0.406195,6
"16740","11766","11845",-12,0,0.702139,0.450629,6
"16741","3781","4455",-17.938,0,0.832902,0.592238,6
"16742","3261","10886",-275.088,0,0.61763,0.432938,6
"16743","7639","12129",-322.111,0,0.941499,0.659012,6
"16744","11033","11325",-46.03,0,0.825402,0.480947,6
"16745","8379","11249",-178.995,0,0.66602,0.408511,6
"16746","10808","11991",-147.065,0,0.698793,0.460552,6
"16747","1064","12068",-496.263,0,0.677279,0.421614,6
"16748","10091","11111",-76.012,0,0.730695,0.547003,6
"16749","6619","8689",-53.004,0,0.817629,0.690902,6
"16750","3674","7221",-94.024,0,0.973396,0.810116,6
"16751","4709","8344",-417.122,0,0.881928,0.75043,6
"16752","11876","12711",-424.101,0,0.770727,0.496842,6
"16753","6917","8910",-58.042,0,0.906922,0.628909,6
"16754","3369","12655",-762.4,0,0.795242,0.403709,6
"16755","10194","12769",-773.255,0,0.889979,0.629547,6
"16756","3598","8888",-147.968,0,0.969457,0.782016,6
"16757","4521","8618",-437.066,0,0.67035,0.453478,6
"16758","10194","12760",-745.223,0,0.77782,0.50964,6
"16759","10194","12763",-746.228,0,0.776953,0.507909,6
"16760","3446","12004",-408.112,0,0.676735,0.583193,6
"16761","12022","12223",-47.964,0,0.6608,0.449173,6
"16762","9650","11434",-152.032,0,0.691522,0.549632,6
"16763","5462","6620",-30.01,0,0.743098,0.548526,6
"16764","3446","5407",-59.991,0,0.969025,0.909938,6
"16765","8439","8505",-1.00302,0,0.980011,0.812854,6
"16766","12355","12384",-8.03003,0,0.897597,0.644781,6
"16767","6582","11698",-274.698,0,0.824348,0.710965,6
"16768","3876","11788",-359.021,0,0.722501,0.46889,6
"16769","2483","11074",-799.203,0,0.622327,0.569941,6
"16770","12030","12290",-70.98,0,0.653005,0.426334,6
"16771","8379","11416",-204.975,0,0.673715,0.404072,6
"16772","6961","7750",-20.979,0,0.873003,0.578117,6
"16773","6961","12591",-575.282,0,0.704189,0.47813,6
"16774","6732","8342",-360.998,0,0.858211,0.511459,6
"16775","2309","7655",-163.652,0,0.745995,0.709587,6
"16776","8316","8344",-2.00598,0,0.754708,0.565315,6
"16777","2416","3294",-34.529,0,0.65366,0.537392,6
"16778","3753","9872",-186.981,0,0.693112,0.43064,6
"16779","3944","4520",-12.069,0,0.863599,0.584604,6
"16780","2416","6827",-136.5,0,0.952003,0.799085,6
"16781","2094","3696",-61.965,0,0.694883,0.505417,6
"16782","2412","11259",-355.545,0,0.793025,0.565058,6
"16783","2415","11259",-354.527,0,0.640093,0.450564,6
"16784","9872","12453",-353.143,0,0.810756,0.51583,6
"16785","4731","8583",-428.072,0,0.897248,0.835923,6
"16786","3781","11132",-762.201,0,0.749391,0.402736,6
"16787","11076","12315",-208.037,0,0.84262,0.44823,6
"16788","9883","12653",-554.271,0,0.663471,0.405324,6
"16789","4469","11177",-269.086,0,0.810605,0.474759,6
"16790","4520","8583",-434.068,0,0.71486,0.478876,6
"16791","2440","8841",-191.973,0,0.987666,0.906475,6
"16792","11076","12769",-708.226,0,0.964432,0.73442,6
"16793","10533","12006",-172.035,0,0.752432,0.616736,6
"16794","3792","3879",-3.15001,0,0.934385,0.573359,6
"16795","3792","3878",-2.61401,0,0.961683,0.678677,6
"16796","4523","4782",-6.957,0,0.832567,0.441089,6
"16797","10042","10324",-24.041,0,0.703546,0.449817,6
"16798","2413","8697",-187.073,0,0.615528,0.48178,6
"16799","3792","8602",-456.355,0,0.891326,0.617556,6
"16800","2413","8695",-187.073,0,0.640729,0.527915,6
"16801","3879","3944",-5.07199,0,0.957662,0.693011,6
"16802","4340","5317",-28.998,0,0.73905,0.538045,6
"16803","2415","2999",-24.545,0,0.852252,0.600052,6
"16804","9395","12142",-266.19,0,0.941301,0.594402,6
"16805","11132","11149",477.223,0,0.896356,0.557236,6
"16806","2430","11106",-329.205,0,0.813456,0.533602,6
"16807","7068","8841",-52.916,0,0.608356,0.484042,6
"16808","2341","5099",-100.07,0,0.656046,0.451699,6
"16809","3798","3859",-1.40799,0,0.961979,0.767315,6
"16810","3505","11700",-363.37,0,0.684435,0.543207,6
"16811","4520","8618",-437.066,0,0.949888,0.680518,6
"16812","8506","12135",-302.144,0,0.925306,0.788768,6
"16813","10062","11480",-140.097,0,0.817617,0.645937,6
"16814","3920","12230",-449.155,0,0.778434,0.628231,6
"16815","3691","12230",-458.136,0,0.73895,0.554481,6
"16816","2415","11149",-338.555,0,0.960507,0.74479,6
"16817","3965","4362",-5.539,0,0.884151,0.477476,6
"16818","2925","4475",-276.004,0,0.700893,0.542141,6
"16819","2925","4474",-276.004,0,0.894917,0.705273,6
"16820","8520","12103",-288.071,0,0.724541,0.580656,6
"16821","2095","4731",-89.523,0,0.671052,0.468925,6
"16822","8620","10466",-517.149,0,0.966222,0.837325,6
"16823","4228","4522",-10.015,0,0.934172,0.686,6
"16824","1522","5490",-129.01,0,0.768988,0.477669,6
"16825","2412","3892",-59.615,0,0.753775,0.541031,6
"16826","8627","10466",-185.088,0,0.725244,0.521005,6
"16827","4520","8342",-421.094,0,0.952807,0.701223,6
"16828","9785","10759",-62.036,0,0.673321,0.411903,6
"16829","5378","10529",-177.575,0,0.623339,0.42865,6
"16830","8999","10038",-46.006,0,0.854726,0.687183,6
"16831","10831","11318",387.087,0,0.823873,0.565126,6
"16832","3903","10452",-636.611,0,0.895779,0.661228,6
"16833","3902","10452",-636.899,0,0.892134,0.624119,6
"16834","3901","10452",-637.536,0,0.898175,0.630108,6
"16835","7602","8439",-22.038,0,0.887153,0.611192,6
"16836","10207","12704",-586.293,0,0.772196,0.556418,6
"16837","1828","7339",-163.038,0,0.826941,0.67082,6
"16838","3904","10452",-636.146,0,0.882497,0.601697,6
"16839","2895","8468",-160.03,0,0.678213,0.522868,6
"16840","1191","6827",-168.965,0,0.763572,0.599075,6
"16841","4836","8344",-413.944,0,0.856659,0.433676,6
"16842","3841","3901",-3.59399,0,0.948654,0.652038,6
"16843","2925","3878",-39.295,0,0.837643,0.58554,6
"16844","2925","3879",-39.831,0,0.811531,0.503164,6
"16845","7751","12769",-876.29,0,0.769325,0.587403,6
"16846","11927","12103",-22.983,0,0.810592,0.588791,6
"16847","3841","3902",-4.231,0,0.940129,0.593392,6
"16848","5266","7769",-63.011,0,0.686137,0.407394,6
"16849","2923","7817",-143.023,0,0.61942,0.463109,6
"16850","4753","12436",-506.166,0,0.83997,0.559335,6
"16851","2489","3922",-56.026,0,0.641461,0.437454,6
"16852","9441","9785",-15.995,0,0.664743,0.443608,6
"16853","11303","11927",-78.069,0,0.704868,0.525649,6
"16854","5653","10551",-171.05,0,0.916143,0.597066,6
"16855","9946","10298",-25.047,0,0.61549,0.44612,6
"16856","7602","7696",-2.06201,0,0.96966,0.717868,6
"16857","5391","10831",-652.187,0,0.601883,0.421809,6
"16858","7338","8491",-29.006,0,0.72117,0.694014,6
"16859","3840","4520",-19.361,0,0.867755,0.557618,6
"16860","10523","11132",-539.193,0,0.620464,0.41383,6
"16861","3685","3892",-6.85301,0,0.898502,0.605201,6
"16862","8999","10240",-64.018,0,0.831406,0.682872,6
"16863","9902","12637",-537.295,0,0.928157,0.787957,6
"16864","4259","11132",-749.223,0,0.683128,0.425545,6
"16865","10831","11033",432.114,0,0.953725,0.676787,6
"16866","6370","12228",-382.142,0,0.967343,0.735858,6
"16867","6999","11318",-227.06,0,0.824725,0.554983,6
"16868","3889","4709",-21.247,0,0.761429,0.489297,6
"16869","10554","11126",-51.044,0,0.622412,0.444651,6
"16870","4709","10554",-202.084,0,0.75909,0.637674,6
"16871","5626","5653",-0.988007,0,0.9012,0.636496,6
"16872","7751","9000",-42.011,0,0.841206,0.720168,6
"16873","3878","3944",-5.60799,0,0.970946,0.720833,6
"16874","2999","3901",-34.611,0,0.766579,0.532824,6
"16875","2929","11033",-302.076,0,0.873754,0.634834,6
"16876","1534","3081",-50.988,0,0.958906,0.741407,6
"16877","7792","8160",-5.92599,0,0.75778,0.525061,6
"16878","7602","9395",-61.001,0,0.875568,0.551063,6
"16879","8850","12744",-752.181,0,0.732835,0.761928,6
"16880","5099","9850",-146.019,0,0.749605,0.502082,6
"16881","2974","3696",-31.992,0,0.795197,0.718053,6
"16882","5922","6777",-15.035,0,0.744891,0.476978,6
"16883","8419","11812",-243.965,0,0.639918,0.412362,6
"16884","5267","11150",-241.99,0,0.954345,0.820606,6
"16885","7068","10836",-614.148,0,0.990507,0.923561,6
"16886","383","12384",-609.284,0,0.874293,0.68864,6
"16887","11876","11991",-16.019,0,0.862399,0.572078,6
"16888","4235","12681",-753.291,0,0.943622,0.719678,6
"16889","1547","6917",-158.213,0,0.761872,0.423718,6
"16890","10062","10190",-13.045,0,0.637673,0.466215,6
"16891","9000","11991",-245.107,0,0.782683,0.531272,6
"16892","7647","12336",-387.836,0,0.68413,0.418093,6
"16893","7980","10181",-98.888,0,0.647735,0.419971,6
"16894","4475","10554",11.9738,0,0.629433,0.500293,6
"16895","8689","10564",-96.042,0,0.783288,0.650039,6
"16896","7213","10059",-103.036,0,0.742502,0.622073,6
"16897","6008","6826",-15.926,0,0.665676,0.4311,6
"16898","9208","12608",-524.188,0,0.971643,0.752786,6
"16899","11","5407",-183.038,0,0.613683,0.458727,6
"16900","1521","2895",-41.007,0,0.638693,0.508114,6
"16901","7370","11557",-248.054,0,0.601877,0.575611,6
"16902","2414","4987",-90.994,0,0.718476,0.46212,6
"16903","7559","8316",-342.149,0,0.73407,0.481028,6
"16904","7559","8315",-342.151,0,0.879505,0.622983,6
"16905","9951","12117",-228.997,0,0.764725,0.457278,6
"16906","3019","10452",-671.144,0,0.879829,0.670759,6
"16907","3888","8602",-452.788,0,0.880135,0.622984,6
"16908","9354","11074",-229.082,0,0.970131,0.790834,6
"16909","6331","12384",-431.209,0,0.903698,0.653825,6
"16910","8493","11698",-230.228,0,0.737445,0.546761,6
"16911","9593","10042",-17.991,0,0.669306,0.493582,6
"16912","2336","7993",-171.021,0,0.636311,0.585896,6
"16913","8558","9204",-26.016,0,0.664937,0.499086,6
"16914","7792","10178",-100.963,0,0.757955,0.566635,6
"16915","3303","4455",-35.983,0,0.668862,0.580294,6
"16916","11922","12770",-593.696,0,0.770299,0.465288,6
"16917","2468","10800",-296.113,0,0.654962,0.406577,6
"16918","3696","10557",-661.145,0,0.6131,0.467121,6
"16919","2490","10562",-710.133,0,0.72886,0.561194,6
"16920","3367","5490",-66.047,0,0.788436,0.663032,6
"16921","3809","9000",-146.003,0,0.730009,0.463783,6
"16922","11927","11991",-3.00598,0,0.832527,0.597954,6
"16923","2979","12645",-764.723,0,0.792227,0.44662,6
"16924","11446","12117",-90.068,0,0.796262,0.554247,6
"16925","7253","8983",-53.936,0,0.774124,0.521136,6
"16926","11446","12113",-89.064,0,0.733926,0.466289,6
"16927","2336","11846",-435.134,0,0.600923,0.406299,6
"16928","12085","12706",-392.08,0,0.743755,0.471401,6
"16929","6999","7992",-23.987,0,0.830146,0.681428,6
"16930","3879","7559",-95.082,0,0.715186,0.469943,6
"16931","3841","4259",-10.993,0,0.802476,0.402196,6
"16932","3903","10464",-637.597,0,0.759068,0.428892,6
"16933","3841","4709",-23.934,0,0.743177,0.480752,6
"16934","3841","4708",-23.595,0,0.86029,0.406465,6
"16935","4742","12006",-370.087,0,0.747172,0.533001,6
"16936","7617","12095",-308.998,0,0.883461,0.585201,6
"16937","7274","12763",-861.259,0,0.734675,0.559668,6
"16938","3724","10831",-700.184,0,0.804322,0.568482,6
"16939","9191","12430",-376.149,0,0.750114,0.42714,6
"16940","10857","10873",-2.00699,0,0.721104,0.509229,6
"16941","1998","2056",-1.008,0,0.987636,0.875802,6
"16942","8411","12014",-278.146,0,0.840992,0.537394,6
"16943","3019","4520",-48.974,0,0.823314,0.521376,6
"16944","3892","4362",-10.135,0,0.868112,0.474825,6
"16945","10601","11294",-77.951,0,0.659229,0.468397,6
"16946","10689","10751",-4.03101,0,0.669479,0.403498,6
"16947","7736","12117",-316.064,0,0.660489,0.412114,6
"16948","6178","8354",-50.989,0,0.708429,0.48098,6
"16949","4709","10180",-181.115,0,0.931133,0.839271,6
"16950","11061","11269",-32.027,0,0.861641,0.650523,6
"16951","7617","8530",-23.832,0,0.85318,0.478616,6
"16952","8558","8975",-20.006,0,0.659102,0.411226,6
"16953","5490","5526",-1.00301,0,0.909918,0.653668,6
"16954","4836","8404",-91.881,0,0.781571,0.413432,6
"16955","11203","12653",-450.262,0,0.684197,0.478471,6
"16956","4742","11883",-350.11,0,0.705208,0.471239,6
"16957","2416","10554",-281.58,0,0.660602,0.526502,6
"16958","2415","10554",-281.58,0,0.716895,0.547874,6
"16959","5526","12287",-422.221,0,0.869808,0.568853,6
"16960","3889","3944",-4.20399,0,0.962323,0.645601,6
"16961","2412","10554",-282.598,0,0.764504,0.573568,6
"16962","7696","8851",-36.956,0,0.763037,0.408568,6
"16963","9431","10887",-92.125,0,0.821874,0.401336,6
"16964","2092","2923",-26.996,0,0.65212,0.616199,6
"16965","2336","7221",-153.042,0,0.984281,0.958697,6
"16966","10293","10607",-15.979,0,0.658823,0.419876,6
"16967","8783","8800",-1.00302,0,0.958243,0.867904,6
"16968","7823","10098",-96.015,0,0.852403,0.727687,6
"16969","2976","10463",-676.162,0,0.821228,0.593534,6
"16970","8983","9650",-30.997,0,0.860005,0.539028,6
"16971","3505","11644",-362.366,0,0.703049,0.5617,6
"16972","12230","12590",-203.066,0,0.979736,0.811827,6
"16973","3792","4520",-20.291,0,0.861534,0.56493,6
"16974","3476","6578",-88.675,0,0.632956,0.419857,6
"16975","2938","10523",-257.09,0,0.953701,0.912666,6
"16976","12253","12769",-520.194,0,0.669998,0.406099,6
"16977","10178","12770",-775.262,0,0.847851,0.704987,6
"16978","520","1068",-15.996,0,0.941241,0.743433,6
"16979","3476","6574",-88.674,0,0.678263,0.451495,6
"16980","2492","6732",-130.1,0,0.784036,0.463413,6
"16981","2412","5262",-97.584,0,0.853154,0.599558,6
"16982","10239","11480",-123.096,0,0.724134,0.48198,6
"16983","2094","11150",-348.016,0,0.651981,0.422621,6
"16984","2095","11150",-347.561,0,0.692762,0.495332,6
"16985","2412","5267",-97.584,0,0.711426,0.453871,6
"16986","4475","8316",-201.058,0,0.897248,0.835923,6
"16987","3081","5408",-73.022,0,0.963481,0.741515,6
"16988","4533","10463",-622.152,0,0.937745,0.696063,6
"16989","10641","10671",-1.00497,0,0.95416,0.803924,6
"16990","10864","12704",-544.245,0,0.726293,0.502904,6
"16991","1108","1404",-9.014,0,0.694089,0.52816,6
"16992","4477","6331",-53.048,0,0.709699,0.512386,6
"16993","7533","8350",-21.983,0,0.771164,0.416262,6
"16994","11046","12653",-472.243,0,0.734909,0.467072,6
"16995","3877","10150",-202.044,0,0.778732,0.798786,6
"16996","4474","11149",-45.0013,0,0.950214,0.864064,6
"16997","3572","11841",-381.11,0,0.78527,0.561644,6
"16998","2492","3965",-58.675,0,0.758963,0.419507,6
"16999","3919","12384",-496.257,0,0.67113,0.4751,6
"17000","10240","11452",-120.019,0,0.806356,0.616894,6
"17001","12022","12030",-1.00299,0,0.923068,0.756497,6
"17002","11766","12392",-144.058,0,0.655061,0.401878,6
"17003","7213","12006",-306.093,0,0.679845,0.517972,6
"17004","10800","11069",-503.17,0,0.857294,0.673531,6
"17005","3598","12000",-402.13,0,0.921496,0.751536,6
"17006","10601","11877",-145.056,0,0.601333,0.455053,6
"17007","2306","3485",-51.974,0,0.700327,0.482663,6
"17008","10836","11033",433.118,0,0.950563,0.685317,6
"17009","6550","11069",-670.266,0,0.911572,0.535653,6
"17010","4565","11033",-242.051,0,0.843022,0.574088,6
"17011","383","3367",-91.006,0,0.771859,0.626764,6
"17012","3933","4371",-8.64999,0,0.847959,0.428478,6
"17013","3906","8185",-106.08,0,0.727045,0.581177,6
"17014","4609","6008",-42.011,0,0.727735,0.434141,6
"17015","521","3479",-95.967,0,0.632199,0.479762,6
"17016","4410","7091",-69.052,0,0.811154,0.700126,6
"17017","7575","8350",-20.981,0,0.89869,0.672953,6
"17018","4477","5443",-30.01,0,0.877347,0.609221,6
"17019","7823","12290",-368.089,0,0.725393,0.54511,6
"17020","4709","7559",-72.967,0,0.912338,0.684354,6
"17021","11076","11983",-118.054,0,0.885044,0.606659,6
"17022","4753","11318",-285.076,0,0.716815,0.499914,6
"17023","5215","6331",-30.011,0,0.706692,0.410726,6
"17024","6826","6827",0.0279846,0,0.72508,0.431918,6
"17025","868","6840",-173.134,0,0.731267,0.427134,6
"17026","3327","7629",-118.031,0,0.754407,0.529112,6
"17027","2979","12669",-787.712,0,0.758104,0.429514,6
"17028","7724","8354",-16.958,0,0.764032,0.467208,6
"17029","5315","7068",-42.032,0,0.856086,0.599381,6
"17030","7602","8354",-20.022,0,0.766875,0.494991,6
"17031","779","8315",-540.111,0,0.758913,0.683003,6
"17032","779","8316",-540.109,0,0.617952,0.422044,6
"17033","3261","12230",-477.151,0,0.661626,0.487763,6
"17034","8505","12132",-301.133,0,0.787105,0.558356,6
"17035","6999","12436",-448.15,0,0.926576,0.635125,6
"17036","8506","12132",-301.133,0,0.78276,0.453038,6
"17037","8185","11479",-221.017,0,0.817243,0.586308,6
"17038","3922","8519",-116.982,0,0.641812,0.634013,6
"17039","8910","10877",-111.959,0,0.65225,0.417904,6
"17040","11479","12748",-588.191,0,0.878737,0.661084,6
"17041","12129","12142",-4.021,0,0.913067,0.669407,6
"17042","12129","12141",-4.01904,0,0.975113,0.771256,6
"17043","1532","3081",-51.995,0,0.96061,0.749281,6
"17044","10602","10624",-1.03098,0,0.753495,0.470354,6
"17045","2405","2430",-2.01599,0,0.951412,0.684586,6
"17046","7963","11855",-266.12,0,0.664949,0.51265,6
"17047","1759","3484",-64.913,0,0.641678,0.441927,6
"17048","10891","12637",-472.275,0,0.837076,0.628591,6
"17049","10561","11149",-55.992,0,0.885233,0.666485,6
"17050","4228","5462",-39.014,0,0.813214,0.616282,6
"17051","3597","4565",-32.03,0,0.774222,0.608335,6
"17052","3878","4259",-9.70999,0,0.792401,0.411274,6
"17053","10886","12590",-405.129,0,0.81628,0.44925,6
"17054","9441","12764",-792.257,0,0.789885,0.550016,6
"17055","6105","7696",-34.033,0,0.853653,0.564724,6
"17056","7203","11562",-253.113,0,0.794845,0.708925,6
"17057","8491","12706",-676.181,0,0.739624,0.524901,6
"17058","10886","12228",-201.06,0,0.8175,0.429167,6
"17059","3944","8342",-433.163,0,0.860408,0.615847,6
"17060","6574","7346",-312.647,0,0.716843,0.429962,6
"17061","3944","8344",-434.165,0,0.85015,0.568117,6
"17062","5922","7990",-42.011,0,0.736619,0.606814,6
"17063","7559","11127",-662.313,0,0.850738,0.544569,6
"17064","10751","11134",-40.999,0,0.631043,0.405286,6
"17065","10751","11130",-39.994,0,0.765704,0.587043,6
"17066","8705","10590",-96.042,0,0.721331,0.567409,6
